run,fill,year,pp.energy,n.lumi.events,data.quality,proxy.for.lumi.data.integrity,proxy.for.physics.data.integrity,lumi
192343,5730,2017,13,4846407,OK,143658.137043632,143658.1370435,0.000141049978679871
192344,5730,2017,13,3386577,OK,100831.779375795,100831.77937535,9.88920152952445e-05
192704,5746,2017,13,859091,BAD,61963.7504051884,61963.7504051,0.000103696468959987
192713,5746,2017,13,375701,BAD,23963.669027264,23963.6690272,4.01457738470877e-05
192714,5746,2017,13,902963,BAD,57652.5189691508,57652.51896918,9.56706531253162e-05
192716,5746,2017,13,3693177,BAD,240215.134974316,240215.1349745,0.000397022108503824
192740,5746,2017,13,3957064,BAD,253413.650533,253413.6505334,0.000424144833405155
192785,5750,2017,13,249041,BAD,17348.2701505,17348.27015044,1.67386289868581e-05
192786,5750,2017,13,4791293,OK,320147.972438,320147.97243795,0.000309756041889784
192790,5750,2017,13,4284269,OK,279726.323712,279726.32371211,0.000270323588942023
192792,5750,2017,13,692186,OK,47969.4028848,47969.4028848,4.3779978646078e-05
192793,5750,2017,13,4770899,OK,311992.706778,311992.70677807,0.000301609825829601
192795,5750,2017,13,416548,BAD,27856.0405003,27856.0405003,2.66744321646135e-05
192796,5750,2017,13,4757704,OK,311445.90201,311445.9020096,0.000300380080199765
192797,5750,2017,13,1321324,OK,85744.6080386,85744.6080386,8.31985691177273e-05
192798,5750,2017,13,4789514,OK,312363.166613954,312363.1666146,0.000302188317791973
192799,5750,2017,13,387860,BAD,24570.508982,24570.508982,2.37965302753858e-05
193002,5822,2017,13,1180692,BAD,270.038112797,270.0381127967,2.95385025782121e-07
193004,5822,2017,13,1675167,BAD,407.698958491,407.698958491,4.45698350189622e-07
193005,5822,2017,13,1636621,BAD,398.9797475922,398.979747592,4.33709782439535e-07
193047,5824,2017,13,551524,OK,39212.3923261,39212.3923261,3.83050763536701e-05
193052,5824,2017,13,210022,BAD,17580.9238769,17580.92387685,1.41552436980666e-05
193069,5825,2017,13,1177566,OK,128098.987004,128098.98700378,0.000124040039960755
193072,5825,2017,13,552911,OK,59122.003308,59122.003308,5.722490069958e-05
193133,5830,2017,13,1482235,BAD,176176.849323,176176.8493231,0.000166743437945255
193136,5830,2017,13,458483,BAD,53294.2779271335,53294.2779271,5.16245118277041e-05
193137,5830,2017,13,419378,BAD,47836.6479748,47836.64797488,4.66393078750683e-05
193138,5830,2017,13,273133,OK,37137.0123594867,37137.01235949,3.02766180733902e-05
193139,5830,2017,13,240449,BAD,26091.8476674,26091.8476674,2.57997559399445e-05
193140,5830,2017,13,1069696,OK,123875.229983,123875.229983,0.000115592080176362
193142,5830,2017,13,321668,OK,34834.6189202032,34834.61892028,3.47007044364544e-05
193143,5830,2017,13,4273402,OK,476692.886172,476692.8861722,0.000461279322375539
193148,5830,2017,13,4137196,OK,464986.221444,464986.2214446,0.000449286895295603
193153,5830,2017,13,1167499,BAD,131970.476184,131970.476184,0.000128333852964892
193154,5830,2017,13,695328,OK,78669.7656054,78669.7656054,7.57749896712933e-05
193155,5830,2017,13,1812412,BAD,203739.88297,203739.8829701,0.000195582264519913
193161,5830,2017,13,622197,OK,70318.5147053,70318.5147053,6.70975325220952e-05
193163,5830,2017,13,704369,OK,79015.8743304,79015.8743304,7.57651575571477e-05
193167,5830,2017,13,260205,BAD,29193.6667375,29193.6667375,2.83054890393255e-05
193168,5830,2017,13,964873,OK,108437.133804,108437.133804,0.000103297314519751
193199,5833,2017,13,2262496,OK,268166.178381,268166.17838049,0.000249971874818136
193201,5833,2017,13,344525,OK,40181.6152336,40181.6152335,3.86832553167383e-05
193203,5833,2017,13,1051689,OK,123918.463189,123918.463189,0.000119453611357003
193204,5833,2017,13,566433,OK,66642.1627121,66642.162712,6.43760149960433e-05
193205,5833,2017,13,2558331,OK,296274.069006,296274.0690053,0.000286517545367142
193206,5833,2017,13,4852879,OK,560750.517445,560750.5174455,0.000540338565749153
193207,5833,2017,13,4878966,OK,543757.99133597,543757.9913367,0.000526149794439731
193208,5833,2017,13,626399,OK,67398.5823855839,67398.58238562,6.5728266351262e-05
193218,5834,2017,13,3171040,OK,375664.572300532,375664.57229972,0.000356773357220047
193220,5834,2017,13,2973779,OK,343090.719883727,343090.7198828,0.000332673318948762
193222,5834,2017,13,1533530,OK,174407.569496042,174407.56949652,0.000169489465647672
193223,5834,2017,13,4897575,OK,547802.878983,547802.87898285,0.000530229779290691
193224,5834,2017,13,4382087,OK,493034.006981368,493034.00698,0.000477219037280377
193225,5834,2017,13,4895430,OK,547191.444628932,547191.4446292,0.000530393329055616
193229,5834,2017,13,4876496,OK,539548.53404794,539548.5340492,0.000521674539250886
193230,5834,2017,13,4895121,OK,552275.22883393,552275.2288355,0.000535542087313174
193232,5834,2017,13,295962,OK,32940.8510304576,32940.85103042,3.17950238052103e-05
193252,5837,2017,13,4796745,OK,651114.902545012,651114.9025451,0.000627976963304347
193255,5837,2017,13,4793905,OK,646094.20089499,646094.2008941,0.000623493011853955
193256,5837,2017,13,4808467,OK,649545.40592527,649545.4059247,0.000626471244079639
193257,5837,2017,13,1106913,OK,149239.766840322,149239.76684032,0.000144084426907048
193258,5837,2017,13,1349072,OK,189677.252055854,186410.7148177,0.000174667429959351
193260,5837,2017,13,111307,BAD,14877.0794756546,14877.0794756,1.44832356588072e-05
193266,5837,2017,13,4793749,OK,661944.703448971,661944.7034487,0.000638341048863066
193267,5837,2017,13,4801979,OK,647282.54519018,647282.54519132,0.000624659884663149
193268,5837,2017,13,4791049,OK,640605.74470651,640605.744707875,0.000617656734212775
193269,5837,2017,13,2320096,OK,313485.535631425,313485.5356322,0.000302349021835981
193270,5837,2017,13,2366329,OK,318976.006226502,318976.00622731,0.000307835070541612
193271,5837,2017,13,1684299,OK,248378.963103716,248378.963104,0.000222857179648463
193272,5837,2017,13,4653168,OK,630731.898019467,630731.8980199,0.000609529697299493
193273,5837,2017,13,4822425,OK,646843.937278146,646843.93727869,0.000625498720796261
193275,5837,2017,13,433384,OK,57493.1930288548,57493.1930288,5.52565346596561e-05
193276,5837,2017,13,179729,BAD,23817.341554038,23817.3415541,2.2822904458111e-05
193277,5837,2017,13,1847475,OK,258639.668195152,258639.66819393,0.000242572198880403
193278,5837,2017,13,117128,BAD,15570.2352383013,15570.2352383,1.51255335156226e-05
193279,5837,2017,13,259671,OK,31759.0207891443,31759.0207892,3.16033201427557e-05
193289,5838,2017,13,974081,OK,136706.479850039,136706.47985,0.000132462132619489
193291,5838,2017,13,113862,BAD,15929.4044820533,15929.4044821,1.53359462284013e-05
193293,5838,2017,13,1833532,OK,256618.469782012,252108.0705832,0.000249074223794186
193296,5838,2017,13,2454142,OK,335015.892856642,335015.892857,0.000327502604070348
193298,5838,2017,13,3485180,OK,474017.277129229,474017.277129,0.000457324785988677
193300,5838,2017,13,3572803,OK,489876.166255916,489876.166256,0.000473000161806381
193321,5839,2017,13,4915875,OK,685972.141984698,681873.618088,0.000664370649014422
193324,5839,2017,13,1784750,OK,245953.05195343,245953.0519525,0.000238215625039187
193325,5839,2017,13,2465653,OK,333874.590351796,333874.59035183,0.000322425318843278
193329,5839,2017,13,3197629,OK,431147.247730472,431147.24773034,0.00041681140657275
193331,5839,2017,13,323484,OK,43425.1582163424,43425.15821641,4.20069339357885e-05
193334,5839,2017,13,3131644,OK,427261.992887,427261.99288711,0.000413349428962199
193336,5839,2017,13,4817335,OK,645415.668509,642236.86069428,0.000624116069787015
193337,5839,2017,13,906764,OK,122567.857910409,122567.85790999,0.000118675927775484
193338,5839,2017,13,153425,BAD,20064.1436366373,20064.14363666,2.00913145033585e-05
193339,5839,2017,13,107123,BAD,14030.163709139,14030.16370913,1.40573493207925e-05
193340,5839,2017,13,1573018,OK,205643.128760723,205643.12876065,0.00019892448747793
193349,5840,2017,13,4795871,OK,656647.44912165,656647.4491227,0.000636688455687349
193353,5840,2017,13,4190403,OK,577985.198516355,577985.1985168,0.000559114807768535
193354,5840,2017,13,4109600,OK,565179.722811243,565179.7228106,0.000547704454103508
193357,5840,2017,13,148480,BAD,19559.3090650011,19559.30906496,1.96570542289429e-05
193358,5840,2017,13,392181,OK,52905.3503189347,52905.35031898,5.17134202102411e-05
193359,5840,2017,13,4830487,OK,647872.773592399,647872.77359232,0.000625984045879279
193361,5840,2017,13,4830334,OK,651253.294925061,648068.52937619,0.000629597107511373
193363,5840,2017,13,2091695,OK,284810.772175526,284810.772176,0.000275768105012746
193364,5840,2017,13,84273,BAD,11204.3582242035,11204.358224179,1.09874494996448e-05
193366,5840,2017,13,346492,OK,57562.4206641171,57562.42066414,4.52469921147819e-05
193367,5840,2017,13,3250563,OK,445291.81458753,445291.8145877,0.000426334368544698
193369,5840,2017,13,3350527,OK,447788.928568362,447788.9285678,0.000434099555619603
193396,5842,2017,13,115573,BAD,20220.5830459073,20220.58304591,2.04317906832155e-05
193398,5842,2017,13,734377,OK,133726.087562244,133726.08756271,0.000128906795717428
193400,5842,2017,13,273737,OK,50097.0573436444,50097.0573436,4.85540576561816e-05
193401,5842,2017,13,1300147,OK,238054.540721197,238054.54072079,0.000229178449842272
193403,5842,2017,13,4867021,OK,876367.90606834,876367.9060687,0.000844208641592927
193405,5842,2017,13,4846066,OK,868145.026229022,868145.02622937,0.000837655153695995
193406,5842,2017,13,4867930,OK,869386.284499234,865737.286605,0.000838144066627156
193407,5842,2017,13,4868714,OK,866797.147115006,866797.1471155,0.000834368896270783
193408,5842,2017,13,4865495,OK,872885.03858462,872885.0385855,0.000841600923834482
193409,5842,2017,13,4834130,OK,863306.339499753,863306.33950181,0.000831404804734213
193410,5842,2017,13,4842923,OK,857753.648158643,857753.64816027,0.000826020580550216
193412,5842,2017,13,540519,OK,95654.9924850559,95654.9924851,9.14013207667494e-05
193413,5842,2017,13,350162,OK,61007.811843063,61007.81184311,5.96635150874192e-05
193415,5842,2017,13,4861732,OK,868529.957458329,868529.9574581,0.000837696330845924
193418,5842,2017,13,4532295,OK,798718.314183043,798718.31418312,0.000769370196402045
193436,5845,2017,13,4414386,OK,893630.283567354,893630.28356786,0.000861071046307957
193440,5845,2017,13,4818667,OK,968274.872648182,968274.87264798,0.000931705374172751
193442,5845,2017,13,3547816,OK,715242.773439745,715242.77344007,0.000688854687662249
193534,5848,2017,13,4765276,OK,987792.685118947,987792.6851185,0.000952078114212882
193537,5848,2017,13,4830461,OK,972377.424271374,972377.42427212,0.000936111606495411
193538,5848,2017,13,4831040,OK,969741.527827644,969741.52782817,0.000933723735214419
193543,5848,2017,13,777358,OK,154750.096006818,154750.09600702,0.000149351575286341
193544,5848,2017,13,4809080,OK,966992.25987089,966992.25987061,0.000931110694928605
193545,5848,2017,13,4835256,OK,971933.88813019,971933.8881311,0.000937496839431551
193546,5848,2017,13,4303828,OK,859275.20770709,859275.20770619,0.000829354513988958
193547,5848,2017,13,4798459,OK,966719.32745838,966719.32745686,0.000925476755309791
193548,5848,2017,13,4557329,OK,912313.97199334,912313.97199238,0.000878858492125337
193550,5848,2017,13,4820901,OK,972887.89617855,972887.89617878,0.000938241617861814
193551,5848,2017,13,4846073,OK,964127.903050638,964127.90305039,0.000930200791785717
193553,5848,2017,13,4839425,OK,965106.605880604,965106.6058806,0.000931045051916248
193557,5848,2017,13,943427,OK,188531.020806952,188531.0208068,0.000182103221803148
193558,5848,2017,13,4829194,OK,967120.747603106,963526.7664831,0.000933240105599111
193560,5848,2017,13,261676,OK,52440.8438299238,52440.8438299,5.07409170795061e-05
193561,5848,2017,13,4834360,OK,963233.810977676,963233.81097783,0.000934271024233829
193562,5848,2017,13,514817,OK,102534.650765902,102534.65076594,9.89594475787236e-05
193563,5848,2017,13,2540299,OK,510738.322210876,510738.32221075,0.00049370198385511
193564,5848,2017,13,2243029,OK,444396.477346469,444396.47734692,0.000429653566748612
193590,5849,2017,13,4901870,OK,1132404.35505949,1132404.35505762,0.00108651534299159
193593,5849,2017,13,4917328,OK,1120968.58259693,1120968.58259672,0.00107542339659985
193594,5849,2017,13,2260944,OK,518419.264258291,518419.2642582,0.000495941213974363
193596,5849,2017,13,537830,OK,125019.289924213,125019.28992405,0.000121309704208171
193603,5849,2017,13,1864556,OK,431399.363794542,431399.36379539,0.000413759304358957
193604,5849,2017,13,4810901,OK,1106278.64016366,1106278.64016417,0.00106000646953602
193606,5849,2017,13,4910039,OK,1131835.59228862,1131835.59228905,0.00108374100842697
193607,5849,2017,13,4912036,OK,1127352.82651353,1127352.826513,0.00108107471687733
193608,5849,2017,13,1138670,OK,257157.916584599,257157.91658473,0.00024676713677829
193609,5849,2017,13,4912568,OK,1129346.40406983,1129346.40407078,0.00108285173923308
193612,5849,2017,13,1555974,OK,360728.942743251,360728.9427426,0.000347549482024619
193613,5849,2017,13,1318964,OK,302257.02549833,302257.02549843,0.000289359313244013
193614,5849,2017,13,4904625,BAD,1122278.02532556,1118260.572953,0.00107693399688874
193616,5849,2017,13,4884791,OK,1119793.28794398,1119793.287944,0.00106740033293039
193617,5849,2017,13,4989079,OK,1138201.00524,1138201.00523827,0.00109271217712092
193618,5849,2017,13,1780631,OK,408085.872595898,408085.87259661,0.000392452277775099
193619,5849,2017,13,135403,OK,31383.6815226935,31383.6815226,3.00889382335557e-05
193620,5849,2017,13,600998,OK,137881.587888807,137881.5878889,0.000133141758435752
193621,5849,2017,13,3269620,OK,750330.586401,750330.5864011,0.000720163161771608
193622,5849,2017,13,4911420,OK,1123495.29566712,1123495.2956669,0.0010782757215337
193623,5849,2017,13,819584,OK,185901.221340882,185901.22134092,0.000178661192262804
193624,5849,2017,13,4886017,OK,1112521.596171,1112521.59617,0.00107008365230951
193625,5849,2017,13,4905447,OK,1119223.22030386,1119223.2203032,0.00107663566417792
193626,5849,2017,13,4916223,OK,1119802.75990885,1119802.75990831,0.00107781298373871
193627,5849,2017,13,4919189,OK,1118823.37978732,1118823.37978639,0.00107895782865237
193628,5849,2017,13,4172156,OK,949145.32147459,949145.32147443,0.000915144516518852
193629,5849,2017,13,3444496,OK,781865.185868236,781865.1858679,0.000753445848810095
193630,5849,2017,13,2119002,OK,490619.459693209,490619.4596935,0.00046533120652018
193631,5849,2017,13,2595251,OK,588843.032097105,588843.0320974,0.000570381932060679
193675,5856,2017,13,4890971,OK,1187474.21100661,1187474.21100582,0.0011352610586708
193678,5856,2017,13,4898048,OK,1185172.14325533,1185172.1432561,0.00113564878499604
193679,5856,2017,13,4886332,OK,1174184.68680568,1174184.68680565,0.00112016109433703
193683,5856,2017,13,589424,BAD,141585.280118505,141585.28011804,0.000135296280199178
193684,5856,2017,13,658445,OK,155854.200386352,155854.20038617,0.000150082242567709
193685,5856,2017,13,4867740,OK,1174215.0841306,1174215.0841309,0.00111690822652366
193686,5856,2017,13,4896731,OK,1192441.3217883,1192441.32178814,0.00114253810163529
193687,5856,2017,13,4900928,OK,1184562.69534968,1184562.6953497,0.00113363862242674
193688,5856,2017,13,4884443,OK,1186227.20449,1186227.20449289,0.00113659159947531
193689,5856,2017,13,450261,OK,109836.480443976,109836.480444,0.000104341500740417
193690,5856,2017,13,3902844,OK,935749.110175,935749.1101747,0.000888993698138292
193691,5856,2017,13,183157,OK,53527.389935278,53527.3899353,4.26452876537233e-05
193692,5856,2017,13,653182,OK,156557.058563159,156557.0585633,0.000151258185347656
193694,5856,2017,13,285800,OK,68120.2659818631,68120.26598189,6.61534948815487e-05
193695,5856,2017,13,184876,OK,44057.8212281295,44057.82122816,4.3361707487817e-05
193696,5856,2017,13,708097,OK,170220.01250318,170220.01250281,0.000163909013490377
193698,5856,2017,13,4905511,OK,1174814.48204486,1170812.8503135,0.00112846935611559
193699,5856,2017,13,3381702,OK,807068.554865065,807068.554865,0.000770469395102223
193701,5856,2017,13,4897691,OK,1175509.02320051,1175509.0232013,0.00112857737573879
193703,5856,2017,13,1149926,OK,281807.010114833,281807.01011481,0.000270309097392841
193764,5862,2017,13,1967320,OK,501352.02429851,501352.024299,0.000481865197770835
193766,5862,2017,13,2141925,OK,540568.909045659,540568.909045,0.000515787734863991
193788,5864,2017,13,2381363,OK,441803.588237,441803.58823688,0.00042339905289396
193791,5864,2017,13,2462987,OK,642125.31984343,642125.3198427,0.000617356095548283
193793,5864,2017,13,4918885,OK,1261507.34996266,1257139.8971953,0.00121088912419672
193795,5864,2017,13,2106506,OK,528367.205493967,528367.2054939,0.000507871641988907
193797,5864,2017,13,4936720,OK,1258045.26574072,1253677.2070543,0.00120840780739277
193802,5864,2017,13,4935858,OK,1252919.29191984,1248562.3534847,0.00120227390098849
193803,5864,2017,13,4944735,OK,1269382.5915786,1269382.591578,0.00121680972738698
193804,5864,2017,13,2086860,OK,527103.647018869,527103.6470183,0.000505460354786595
193822,5865,2017,13,4944836,OK,1255376.78085,1255376.7808472,0.00119889584753707
193823,5865,2017,13,4938836,OK,1290786.67708474,1290786.677086,0.00123377443328284
193827,5865,2017,13,4943703,OK,1275256.67879,1275256.678786,0.00121975962237092
193828,5865,2017,13,4953900,OK,1254027.42545,1254027.42544454,0.00119698548945114
193829,5865,2017,13,2420918,OK,619164.9659738,619164.9659738,0.000583638059473681
193830,5865,2017,13,177726,OK,44046.2219270711,44046.2219271,4.22946814356124e-05
193831,5865,2017,13,4946562,OK,1259781.38447,1259781.3844744,0.00120284411029204
193832,5865,2017,13,4950805,OK,1257818.46702,1257818.4670172,0.00120256667159565
193833,5865,2017,13,4949661,OK,1249650.85632,1245288.3589758,0.00119491338231009
193834,5865,2017,13,4954637,OK,1253089.17076,1253089.1707579,0.00119823548932461
193835,5865,2017,13,4187369,OK,1054466.73741,1054466.737411,0.00100911793976962
193864,5868,2017,13,4868253,OK,1203631.78079,1203631.7807941,0.00114886879502478
193871,5868,2017,13,3832181,OK,1008059.34199,1008059.341985,0.000961650537712411
193910,5872,2017,13,4848262,OK,1330718.71962,1330718.7196242,0.00128169401306303
193913,5872,2017,13,2509768,OK,683120.903828,683120.9038284,0.000647386046252557
193916,5872,2017,13,903890,OK,236818.5204635,236818.5204635,0.000225651947335226
193917,5872,2017,13,946439,OK,253452.13599268,253452.135992,0.00024373985278715
193919,5872,2017,13,4890254,OK,1310643.8354,1310643.835402,0.00125164420578205
193920,5872,2017,13,4924262,OK,1317050.80262156,1317050.8026191,0.0012663054835952
193921,5872,2017,13,299445,OK,77561.4191616,77561.4191615,7.50742643133006e-05
193922,5872,2017,13,1043886,OK,275225.816636,275225.816636,0.000262250917316375
193923,5872,2017,13,2497683,OK,655443.7600188,655443.7600184,0.000630573576391288
193924,5872,2017,13,3976386,OK,1053850.09173911,1053850.0917374,0.00101071985234949
193925,5872,2017,13,2310295,OK,605088.437847299,605088.4378466,0.000578545909783115
193926,5872,2017,13,447908,OK,118848.560845,118848.560845,0.000114958123507071
193927,5872,2017,13,3361931,OK,889937.787902,889937.7879009,0.000853353390834504
193928,5872,2017,13,408606,OK,104157.138893955,104157.138894,0.000101882283511216
193929,5872,2017,13,1835523,OK,494507.604458331,494507.6044574,0.000473998328682239
193930,5872,2017,13,1072212,OK,298500.926575464,298500.926575,0.000278763356941358
193931,5872,2017,13,713651,OK,191644.286062429,191644.286062,0.000185345363695226
193932,5872,2017,13,4913559,OK,1303807.43539237,1303807.435393,0.00125090230101154
193933,5872,2017,13,4919088,OK,1301070.62299,1301070.622994,0.00124956558161779
193934,5872,2017,13,4923448,OK,1298561.68608574,1298561.686085,0.00124883176387591
193935,5872,2017,13,4911131,OK,1294885.9620568,1294885.962056,0.00124379536406947
193937,5872,2017,13,4881868,OK,1285711.11210726,1285711.11210739,0.00123469243952834
193938,5872,2017,13,2534379,OK,662142.247248548,662142.2472476,0.000636372171341579
193939,5872,2017,13,4912114,OK,1287497.664074,1287497.664073,0.00123760896852749
193941,5872,2017,13,4907110,OK,1289448.20808378,1289448.208083,0.00123907036014349
193942,5872,2017,13,4911368,OK,1293239.01617089,1293239.016171,0.00124400010619636
193943,5872,2017,13,563130,OK,143352.700304604,143352.700305,0.000138572596818976
193957,5873,2017,13,4884142,OK,1329943.45206471,1329943.4520657,0.00127920914701248
193961,5873,2017,13,4904093,OK,1301099.077421,1301099.077423,0.00124784645837602
193968,5873,2017,13,4906503,OK,1318187.51545,1318187.515447,0.00126351506985854
193970,5873,2017,13,3284372,OK,867048.128680795,867048.128682,0.000830958312323988
193975,5873,2017,13,4484208,OK,1193697.49267111,1193697.4926705,0.00114749489965127
193976,5873,2017,13,4923941,OK,1300969.67158,1300969.671579,0.00124878455849231
193978,5873,2017,13,4911436,OK,1310807.55253105,1310807.55253122,0.00125795739062128
193980,5873,2017,13,1875056,OK,501835.023448963,501835.02344907,0.000472262758424677
193982,5873,2017,13,4885421,OK,1306554.74693885,1306554.74693384,0.00124780309144943
193983,5873,2017,13,4905259,OK,1290329.8027971,1290329.802792,0.00123824144315885
193984,5873,2017,13,1828429,OK,479765.68440533,479765.684406,0.000461118709483477
193985,5873,2017,13,310685,OK,80076.0279219231,80076.02792191,7.69694602358446e-05
193986,5873,2017,13,425296,OK,110999.136609326,110999.13660944,0.000105786532324258
193988,5873,2017,13,3086295,OK,810374.13419425,810374.13419446,0.000780125198036638
194015,5876,2017,13,2423141,OK,646398.81256412,646398.8125625,0.000620107373047521
194019,5876,2017,13,5482419,OK,1464991.19813078,1460657.8424089,0.00140108182823897
194020,5876,2017,13,4084536,OK,1126788.73486486,1122480.599645,0.00107787267878372
194022,5876,2017,13,4905777,OK,1300652.11866425,1300652.118664,0.0012443078660735
194024,5876,2017,13,3864193,OK,1034657.6701495,1034657.6701501,0.000989099250494082
194025,5876,2017,13,4891067,OK,1287848.71021377,1287848.71021641,0.00123180716637233
194027,5876,2017,13,4912999,OK,1298230.93343492,1298230.933439,0.00123910148593852
194028,5876,2017,13,4904193,OK,1293685.26223715,1293685.26224111,0.00123939646790784
194029,5876,2017,13,4895460,OK,1289161.50507482,1289161.505079,0.00123406461709773
194030,5876,2017,13,4849855,OK,1273026.86303536,1273026.863034,0.00121880621193086
194031,5876,2017,13,4879344,OK,1291640.08878048,1291640.088781,0.00123438156752773
194032,5876,2017,13,1208060,OK,315622.786386593,315622.7863875,0.000302799650345977
194050,5878,2017,13,4887578,OK,1312367.36375277,1312367.363755,0.00125996072482346
194053,5878,2017,13,4897913,OK,1309584.52118592,1309584.5211825,0.00125368779849577
194057,5878,2017,13,4074645,OK,1069835.16809781,1069835.16809787,0.00102232549879285
194058,5878,2017,13,2450126,OK,647875.604420849,647875.60442053,0.000619781752227095
194059,5878,2017,13,4880194,OK,1330055.14422,1325801.8579353,0.00127526375599132
194060,5878,2017,13,4901716,OK,1304375.54394,1304375.54393653,0.00124799220527935
194061,5878,2017,13,4913778,OK,1294185.71044733,1294185.71045232,0.0012400541645401
194062,5878,2017,13,4911358,OK,1291230.3905609,1291230.39056293,0.00123592912445538
194063,5878,2017,13,4903942,OK,1311497.78487649,1307229.6703233,0.00125840604451326
194064,5878,2017,13,1054330,OK,277593.148396149,277593.148396,0.000265536804377634
194065,5878,2017,13,4911412,OK,1293004.92275359,1293004.92275371,0.00123783597974253
194066,5878,2017,13,4917889,OK,1290946.3646458,1286670.05693838,0.00123763123742794
194067,5878,2017,13,4920696,OK,1290357.26964759,1290357.269649,0.00123512367138515
194068,5878,2017,13,2552409,OK,668410.420831158,668410.4208308,0.000640927370963789
194069,5878,2017,13,2531397,OK,662332.521337,662332.521337,0.00063507087090113
194083,5880,2017,13,2037753,OK,569803.730330077,569803.730331,0.000537310068140146
194085,5880,2017,13,2336432,OK,663122.461768306,663122.4617685,0.000634453814861631
194087,5880,2017,13,929915,OK,282234.652033611,282234.652034,0.000270459827061905
194088,5880,2017,13,3176765,OK,957457.588231467,957457.5882307,0.000915482313504581
194106,5882,2017,13,4955803,OK,1436562.04765801,1436562.0476574,0.00137735157301139
194108,5882,2017,13,1206236,OK,343197.915140098,343197.91514094,0.000327817770244031
194109,5882,2017,13,4989732,OK,1466928.28458994,1466928.284595,0.00140456392404789
194114,5882,2017,13,4980165,OK,1440996.98164864,1440996.9816486,0.00137416990049853
194118,5882,2017,13,4985282,OK,1462821.99409491,1462821.9940971,0.00139758957890952
194119,5882,2017,13,3428212,OK,989393.050897377,989393.05089797,0.000936420470138803
194120,5882,2017,13,4976443,OK,1449098.99826384,1449098.9982619,0.0013847614727596
194121,5882,2017,13,525281,BAD,154909.665935292,154909.66593557,0.00014732726216413
194122,5882,2017,13,2885947,OK,850451.24048395,850451.2404836,0.000813664249071331
194124,5882,2017,13,524949,OK,149446.92148616,149446.921486,0.00014432768955976
194125,5882,2017,13,4980309,OK,1408050.51451399,1408050.51451728,0.00134285757086297
194126,5882,2017,13,2483241,OK,715590.137745341,715590.13774543,0.000682409558598493
194127,5882,2017,13,4982625,OK,1429255.85050288,1424413.7480879,0.00136574964458397
194128,5882,2017,13,2208203,OK,634430.457347328,634430.4573475,0.000606555641823883
194142,5883,2017,13,727243,OK,206276.722120809,206276.72212138,0.000196917361840239
194144,5883,2017,13,329930,OK,94749.3564778789,94749.35647789,9.07318538850961e-05
194145,5883,2017,13,4977079,OK,1430669.7343926,1430669.7343912,0.00136330233057299
194149,5883,2017,13,4982401,OK,1468985.10163198,1468985.101628,0.00140232553142741
194156,5883,2017,13,1455441,OK,444165.667774041,444165.667773,0.000423891176669887
194157,5883,2017,13,5409190,OK,1603337.3291035,1603337.3291009,0.00152951196510885
194162,5883,2017,13,787478,OK,227753.032763734,227753.0327633,0.000216326486524648
194163,5883,2017,13,4972166,OK,1457603.39154725,1457603.391549,0.00139288136067877
194164,5883,2017,13,1967522,OK,577162.817800282,577162.8178,0.000548630482986681
194165,5883,2017,13,1056192,OK,302297.591146464,302297.591146,0.000288870810246241
194203,5885,2017,13,1106682,OK,218887.417285604,218887.41728585,0.000212406385856992
194226,5887,2017,13,2943252,OK,858116.797991831,858116.797992,0.000821084153540014
194232,5887,2017,13,1799728,OK,535990.505244882,535990.505245,0.000504386183791189
194234,5887,2017,13,320376,OK,94293.1115095737,94293.11150963,8.93909953934159e-05
194235,5887,2017,13,4910997,OK,1438478.74469752,1438478.74469639,0.00137105065762371
194246,5887,2017,13,4027995,OK,1193570.73093212,1193570.73093472,0.00113936403548146
194248,5887,2017,13,4867997,OK,1423601.57525838,1423601.5752584,0.00135697100952283
194695,5920,2017,13,3008065,BAD,338.275590689,338.275590689,3.56270244330449e-07
194759,5930,2017,13,1084244,BAD,3752.39130003,3752.39130003,3.72559215200115e-06
194760,5930,2017,13,159808,BAD,712.761524094,712.761524095,6.95933432128339e-07
194761,5930,2017,13,424722,BAD,1884.26444259,1884.26444259,1.85593594854341e-06
194762,5930,2017,13,1525365,BAD,6824.26777805,6824.26777805,6.7217659797414e-06
194764,5930,2017,13,806884,BAD,3633.22172738,3633.22172738,3.61169325137005e-06
194766,5930,2017,13,2056932,BAD,9521.9753349,9521.975334897,9.36470989580834e-06
194767,5930,2017,13,1967480,BAD,9173.08996222,9173.08996222,8.87196183027426e-06
194809,5934,2017,13,1044497,OK,76206.74914926,76206.7491492,7.11684465938021e-05
194814,5934,2017,13,438365,OK,31060.10391412,31060.1039142,2.97776906614778e-05
194816,5934,2017,13,129138,BAD,9942.656089022,9942.65608902,8.38116518281912e-06
194817,5934,2017,13,554286,OK,39664.94215584,39664.9421558,3.68860716595024e-05
194818,5934,2017,13,3972115,OK,309751.5980085,309751.5980079,0.000263650205094649
194820,5934,2017,13,120330,BAD,8680.95315892,8680.95315891,8.09640930761585e-06
194821,5934,2017,13,2139643,OK,159119.19437489,159119.1943749,0.000145121648424482
194823,5934,2017,13,494108,OK,34560.102605813,34560.10260582,3.28934883899617e-05
194915,5942,2017,13,510350,OK,85443.623080186,85443.6230802,8.19683812927131e-05
194916,5942,2017,13,4956728,OK,806827.113763966,806827.11376432,0.000776663126597089
